date,days_since_last_reset,last_reset_id,last_reset_company
2024-08-02,29,openai-2023-hack-undisclosed,OpenAI
2024-08-03,30,openai-2023-hack-undisclosed,OpenAI
2024-08-04,31,openai-2023-hack-undisclosed,OpenAI
2024-08-05,32,openai-2023-hack-undisclosed,OpenAI
2024-08-06,33,openai-2023-hack-undisclosed,OpenAI
2024-08-07,34,openai-2023-hack-undisclosed,OpenAI
2024-08-08,35,openai-2023-hack-undisclosed,OpenAI
2024-08-09,36,openai-2023-hack-undisclosed,OpenAI
2024-08-10,37,openai-2023-hack-undisclosed,OpenAI
2024-08-11,38,openai-2023-hack-undisclosed,OpenAI
2024-08-12,39,openai-2023-hack-undisclosed,OpenAI
2024-08-13,40,openai-2023-hack-undisclosed,OpenAI
2024-08-14,41,openai-2023-hack-undisclosed,OpenAI
2024-08-15,42,openai-2023-hack-undisclosed,OpenAI
2024-08-16,43,openai-2023-hack-undisclosed,OpenAI
2024-08-17,44,openai-2023-hack-undisclosed,OpenAI
2024-08-18,45,openai-2023-hack-undisclosed,OpenAI
2024-08-19,46,openai-2023-hack-undisclosed,OpenAI
2024-08-20,47,openai-2023-hack-undisclosed,OpenAI
2024-08-21,48,openai-2023-hack-undisclosed,OpenAI
2024-08-22,49,openai-2023-hack-undisclosed,OpenAI
2024-08-23,50,openai-2023-hack-undisclosed,OpenAI
2024-08-24,51,openai-2023-hack-undisclosed,OpenAI
2024-08-25,52,openai-2023-hack-undisclosed,OpenAI
2024-08-26,53,openai-2023-hack-undisclosed,OpenAI
2024-08-27,54,openai-2023-hack-undisclosed,OpenAI
2024-08-28,55,openai-2023-hack-undisclosed,OpenAI
2024-08-29,56,openai-2023-hack-undisclosed,OpenAI
2024-08-30,57,openai-2023-hack-undisclosed,OpenAI
2024-08-31,58,openai-2023-hack-undisclosed,OpenAI
2024-09-01,59,openai-2023-hack-undisclosed,OpenAI
2024-09-02,60,openai-2023-hack-undisclosed,OpenAI
2024-09-03,61,openai-2023-hack-undisclosed,OpenAI
2024-09-04,62,openai-2023-hack-undisclosed,OpenAI
2024-09-05,63,openai-2023-hack-undisclosed,OpenAI
2024-09-06,64,openai-2023-hack-undisclosed,OpenAI
2024-09-07,65,openai-2023-hack-undisclosed,OpenAI
2024-09-08,66,openai-2023-hack-undisclosed,OpenAI
2024-09-09,67,openai-2023-hack-undisclosed,OpenAI
2024-09-10,68,openai-2023-hack-undisclosed,OpenAI
2024-09-11,69,openai-2023-hack-undisclosed,OpenAI
2024-09-12,70,openai-2023-hack-undisclosed,OpenAI
2024-09-13,71,openai-2023-hack-undisclosed,OpenAI
2024-09-14,72,openai-2023-hack-undisclosed,OpenAI
2024-09-15,73,openai-2023-hack-undisclosed,OpenAI
2024-09-16,74,openai-2023-hack-undisclosed,OpenAI
2024-09-17,75,openai-2023-hack-undisclosed,OpenAI
2024-09-18,76,openai-2023-hack-undisclosed,OpenAI
2024-09-19,77,openai-2023-hack-undisclosed,OpenAI
2024-09-20,78,openai-2023-hack-undisclosed,OpenAI
2024-09-21,79,openai-2023-hack-undisclosed,OpenAI
2024-09-22,80,openai-2023-hack-undisclosed,OpenAI
2024-09-23,81,openai-2023-hack-undisclosed,OpenAI
2024-09-24,82,openai-2023-hack-undisclosed,OpenAI
2024-09-25,83,openai-2023-hack-undisclosed,OpenAI
2024-09-26,84,openai-2023-hack-undisclosed,OpenAI
2024-09-27,85,openai-2023-hack-undisclosed,OpenAI
2024-09-28,86,openai-2023-hack-undisclosed,OpenAI
2024-09-29,87,openai-2023-hack-undisclosed,OpenAI
2024-09-30,88,openai-2023-hack-undisclosed,OpenAI
2024-10-01,89,openai-2023-hack-undisclosed,OpenAI
2024-10-02,90,openai-2023-hack-undisclosed,OpenAI
2024-10-03,91,openai-2023-hack-undisclosed,OpenAI
2024-10-04,92,openai-2023-hack-undisclosed,OpenAI
2024-10-05,93,openai-2023-hack-undisclosed,OpenAI
2024-10-06,94,openai-2023-hack-undisclosed,OpenAI
2024-10-07,95,openai-2023-hack-undisclosed,OpenAI
2024-10-08,96,openai-2023-hack-undisclosed,OpenAI
2024-10-09,97,openai-2023-hack-undisclosed,OpenAI
2024-10-10,98,openai-2023-hack-undisclosed,OpenAI
2024-10-11,99,openai-2023-hack-undisclosed,OpenAI
2024-10-12,100,openai-2023-hack-undisclosed,OpenAI
2024-10-13,101,openai-2023-hack-undisclosed,OpenAI
2024-10-14,102,openai-2023-hack-undisclosed,OpenAI
2024-10-15,103,openai-2023-hack-undisclosed,OpenAI
2024-10-16,104,openai-2023-hack-undisclosed,OpenAI
2024-10-17,105,openai-2023-hack-undisclosed,OpenAI
2024-10-18,106,openai-2023-hack-undisclosed,OpenAI
2024-10-19,107,openai-2023-hack-undisclosed,OpenAI
2024-10-20,108,openai-2023-hack-undisclosed,OpenAI
2024-10-21,109,openai-2023-hack-undisclosed,OpenAI
2024-10-22,110,openai-2023-hack-undisclosed,OpenAI
2024-10-23,111,openai-2023-hack-undisclosed,OpenAI
2024-10-24,112,openai-2023-hack-undisclosed,OpenAI
2024-10-25,113,openai-2023-hack-undisclosed,OpenAI
2024-10-26,114,openai-2023-hack-undisclosed,OpenAI
2024-10-27,115,openai-2023-hack-undisclosed,OpenAI
2024-10-28,116,openai-2023-hack-undisclosed,OpenAI
2024-10-29,117,openai-2023-hack-undisclosed,OpenAI
2024-10-30,118,openai-2023-hack-undisclosed,OpenAI
2024-10-31,119,openai-2023-hack-undisclosed,OpenAI
2024-11-01,120,openai-2023-hack-undisclosed,OpenAI
2024-11-02,121,openai-2023-hack-undisclosed,OpenAI
2024-11-03,122,openai-2023-hack-undisclosed,OpenAI
2024-11-04,123,openai-2023-hack-undisclosed,OpenAI
2024-11-05,124,openai-2023-hack-undisclosed,OpenAI
2024-11-06,125,openai-2023-hack-undisclosed,OpenAI
2024-11-07,126,openai-2023-hack-undisclosed,OpenAI
2024-11-08,127,openai-2023-hack-undisclosed,OpenAI
2024-11-09,128,openai-2023-hack-undisclosed,OpenAI
2024-11-10,129,openai-2023-hack-undisclosed,OpenAI
2024-11-11,130,openai-2023-hack-undisclosed,OpenAI
2024-11-12,131,openai-2023-hack-undisclosed,OpenAI
2024-11-13,132,openai-2023-hack-undisclosed,OpenAI
2024-11-14,133,openai-2023-hack-undisclosed,OpenAI
2024-11-15,134,openai-2023-hack-undisclosed,OpenAI
2024-11-16,135,openai-2023-hack-undisclosed,OpenAI
2024-11-17,136,openai-2023-hack-undisclosed,OpenAI
2024-11-18,137,openai-2023-hack-undisclosed,OpenAI
2024-11-19,138,openai-2023-hack-undisclosed,OpenAI
2024-11-20,139,openai-2023-hack-undisclosed,OpenAI
2024-11-21,140,openai-2023-hack-undisclosed,OpenAI
2024-11-22,141,openai-2023-hack-undisclosed,OpenAI
2024-11-23,142,openai-2023-hack-undisclosed,OpenAI
2024-11-24,143,openai-2023-hack-undisclosed,OpenAI
2024-11-25,144,openai-2023-hack-undisclosed,OpenAI
2024-11-26,145,openai-2023-hack-undisclosed,OpenAI
2024-11-27,146,openai-2023-hack-undisclosed,OpenAI
2024-11-28,147,openai-2023-hack-undisclosed,OpenAI
2024-11-29,148,openai-2023-hack-undisclosed,OpenAI
2024-11-30,149,openai-2023-hack-undisclosed,OpenAI
2024-12-01,150,openai-2023-hack-undisclosed,OpenAI
2024-12-02,151,openai-2023-hack-undisclosed,OpenAI
2024-12-03,152,openai-2023-hack-undisclosed,OpenAI
2024-12-04,153,openai-2023-hack-undisclosed,OpenAI
2024-12-05,154,openai-2023-hack-undisclosed,OpenAI
2024-12-06,155,openai-2023-hack-undisclosed,OpenAI
2024-12-07,156,openai-2023-hack-undisclosed,OpenAI
2024-12-08,157,openai-2023-hack-undisclosed,OpenAI
2024-12-09,158,openai-2023-hack-undisclosed,OpenAI
2024-12-10,159,openai-2023-hack-undisclosed,OpenAI
2024-12-11,160,openai-2023-hack-undisclosed,OpenAI
2024-12-12,161,openai-2023-hack-undisclosed,OpenAI
2024-12-13,162,openai-2023-hack-undisclosed,OpenAI
2024-12-14,163,openai-2023-hack-undisclosed,OpenAI
2024-12-15,164,openai-2023-hack-undisclosed,OpenAI
2024-12-16,165,openai-2023-hack-undisclosed,OpenAI
2024-12-17,166,openai-2023-hack-undisclosed,OpenAI
2024-12-18,167,openai-2023-hack-undisclosed,OpenAI
2024-12-19,168,openai-2023-hack-undisclosed,OpenAI
2024-12-20,169,openai-2023-hack-undisclosed,OpenAI
2024-12-21,170,openai-2023-hack-undisclosed,OpenAI
2024-12-22,171,openai-2023-hack-undisclosed,OpenAI
2024-12-23,172,openai-2023-hack-undisclosed,OpenAI
2024-12-24,173,openai-2023-hack-undisclosed,OpenAI
2024-12-25,174,openai-2023-hack-undisclosed,OpenAI
2024-12-26,175,openai-2023-hack-undisclosed,OpenAI
2024-12-27,176,openai-2023-hack-undisclosed,OpenAI
2024-12-28,177,openai-2023-hack-undisclosed,OpenAI
2024-12-29,178,openai-2023-hack-undisclosed,OpenAI
2024-12-30,179,openai-2023-hack-undisclosed,OpenAI
2024-12-31,180,openai-2023-hack-undisclosed,OpenAI
2025-01-01,181,openai-2023-hack-undisclosed,OpenAI
2025-01-02,182,openai-2023-hack-undisclosed,OpenAI
2025-01-03,183,openai-2023-hack-undisclosed,OpenAI
2025-01-04,184,openai-2023-hack-undisclosed,OpenAI
2025-01-05,185,openai-2023-hack-undisclosed,OpenAI
2025-01-06,186,openai-2023-hack-undisclosed,OpenAI
2025-01-07,187,openai-2023-hack-undisclosed,OpenAI
2025-01-08,188,openai-2023-hack-undisclosed,OpenAI
2025-01-09,189,openai-2023-hack-undisclosed,OpenAI
2025-01-10,190,openai-2023-hack-undisclosed,OpenAI
2025-01-11,191,openai-2023-hack-undisclosed,OpenAI
2025-01-12,192,openai-2023-hack-undisclosed,OpenAI
2025-01-13,193,openai-2023-hack-undisclosed,OpenAI
2025-01-14,194,openai-2023-hack-undisclosed,OpenAI
2025-01-15,195,openai-2023-hack-undisclosed,OpenAI
2025-01-16,196,openai-2023-hack-undisclosed,OpenAI
2025-01-17,197,openai-2023-hack-undisclosed,OpenAI
2025-01-18,198,openai-2023-hack-undisclosed,OpenAI
2025-01-19,199,openai-2023-hack-undisclosed,OpenAI
2025-01-20,200,openai-2023-hack-undisclosed,OpenAI
2025-01-21,201,openai-2023-hack-undisclosed,OpenAI
2025-01-22,202,openai-2023-hack-undisclosed,OpenAI
2025-01-23,203,openai-2023-hack-undisclosed,OpenAI
2025-01-24,204,openai-2023-hack-undisclosed,OpenAI
2025-01-25,205,openai-2023-hack-undisclosed,OpenAI
2025-01-26,206,openai-2023-hack-undisclosed,OpenAI
2025-01-27,207,openai-2023-hack-undisclosed,OpenAI
2025-01-28,208,openai-2023-hack-undisclosed,OpenAI
2025-01-29,0,deepseek-open-database,DeepSeek
2025-01-30,1,deepseek-open-database,DeepSeek
2025-01-31,2,deepseek-open-database,DeepSeek
2025-02-01,3,deepseek-open-database,DeepSeek
2025-02-02,4,deepseek-open-database,DeepSeek
2025-02-03,5,deepseek-open-database,DeepSeek
2025-02-04,6,deepseek-open-database,DeepSeek
2025-02-05,7,deepseek-open-database,DeepSeek
2025-02-06,8,deepseek-open-database,DeepSeek
2025-02-07,9,deepseek-open-database,DeepSeek
2025-02-08,10,deepseek-open-database,DeepSeek
2025-02-09,11,deepseek-open-database,DeepSeek
2025-02-10,12,deepseek-open-database,DeepSeek
2025-02-11,13,deepseek-open-database,DeepSeek
2025-02-12,14,deepseek-open-database,DeepSeek
2025-02-13,15,deepseek-open-database,DeepSeek
2025-02-14,16,deepseek-open-database,DeepSeek
2025-02-15,17,deepseek-open-database,DeepSeek
2025-02-16,18,deepseek-open-database,DeepSeek
2025-02-17,19,deepseek-open-database,DeepSeek
2025-02-18,20,deepseek-open-database,DeepSeek
2025-02-19,21,deepseek-open-database,DeepSeek
2025-02-20,22,deepseek-open-database,DeepSeek
2025-02-21,23,deepseek-open-database,DeepSeek
2025-02-22,24,deepseek-open-database,DeepSeek
2025-02-23,0,grok-censor-musk-trump,xAI
2025-02-24,1,grok-censor-musk-trump,xAI
2025-02-25,2,grok-censor-musk-trump,xAI
2025-02-26,3,grok-censor-musk-trump,xAI
2025-02-27,4,grok-censor-musk-trump,xAI
2025-02-28,5,grok-censor-musk-trump,xAI
2025-03-01,6,grok-censor-musk-trump,xAI
2025-03-02,7,grok-censor-musk-trump,xAI
2025-03-03,8,grok-censor-musk-trump,xAI
2025-03-04,9,grok-censor-musk-trump,xAI
2025-03-05,10,grok-censor-musk-trump,xAI
2025-03-06,11,grok-censor-musk-trump,xAI
2025-03-07,12,grok-censor-musk-trump,xAI
2025-03-08,13,grok-censor-musk-trump,xAI
2025-03-09,14,grok-censor-musk-trump,xAI
2025-03-10,15,grok-censor-musk-trump,xAI
2025-03-11,16,grok-censor-musk-trump,xAI
2025-03-12,17,grok-censor-musk-trump,xAI
2025-03-13,18,grok-censor-musk-trump,xAI
2025-03-14,19,grok-censor-musk-trump,xAI
2025-03-15,20,grok-censor-musk-trump,xAI
2025-03-16,21,grok-censor-musk-trump,xAI
2025-03-17,22,grok-censor-musk-trump,xAI
2025-03-18,23,grok-censor-musk-trump,xAI
2025-03-19,24,grok-censor-musk-trump,xAI
2025-03-20,25,grok-censor-musk-trump,xAI
2025-03-21,26,grok-censor-musk-trump,xAI
2025-03-22,27,grok-censor-musk-trump,xAI
2025-03-23,28,grok-censor-musk-trump,xAI
2025-03-24,29,grok-censor-musk-trump,xAI
2025-03-25,30,grok-censor-musk-trump,xAI
2025-03-26,31,grok-censor-musk-trump,xAI
2025-03-27,32,grok-censor-musk-trump,xAI
2025-03-28,33,grok-censor-musk-trump,xAI
2025-03-29,34,grok-censor-musk-trump,xAI
2025-03-30,35,grok-censor-musk-trump,xAI
2025-03-31,36,grok-censor-musk-trump,xAI
2025-04-01,37,grok-censor-musk-trump,xAI
2025-04-02,38,grok-censor-musk-trump,xAI
2025-04-03,39,grok-censor-musk-trump,xAI
2025-04-04,40,grok-censor-musk-trump,xAI
2025-04-05,41,grok-censor-musk-trump,xAI
2025-04-06,42,grok-censor-musk-trump,xAI
2025-04-07,43,grok-censor-musk-trump,xAI
2025-04-08,44,grok-censor-musk-trump,xAI
2025-04-09,45,grok-censor-musk-trump,xAI
2025-04-10,46,grok-censor-musk-trump,xAI
2025-04-11,47,grok-censor-musk-trump,xAI
2025-04-12,48,grok-censor-musk-trump,xAI
2025-04-13,49,grok-censor-musk-trump,xAI
2025-04-14,50,grok-censor-musk-trump,xAI
2025-04-15,51,grok-censor-musk-trump,xAI
2025-04-16,52,grok-censor-musk-trump,xAI
2025-04-17,53,grok-censor-musk-trump,xAI
2025-04-18,54,grok-censor-musk-trump,xAI
2025-04-19,55,grok-censor-musk-trump,xAI
2025-04-20,56,grok-censor-musk-trump,xAI
2025-04-21,57,grok-censor-musk-trump,xAI
2025-04-22,58,grok-censor-musk-trump,xAI
2025-04-23,59,grok-censor-musk-trump,xAI
2025-04-24,60,grok-censor-musk-trump,xAI
2025-04-25,61,grok-censor-musk-trump,xAI
2025-04-26,62,grok-censor-musk-trump,xAI
2025-04-27,63,grok-censor-musk-trump,xAI
2025-04-28,64,grok-censor-musk-trump,xAI
2025-04-29,0,gpt4o-sycophancy-rollback,OpenAI
2025-04-30,1,gpt4o-sycophancy-rollback,OpenAI
2025-05-01,2,gpt4o-sycophancy-rollback,OpenAI
2025-05-02,3,gpt4o-sycophancy-rollback,OpenAI
2025-05-03,4,gpt4o-sycophancy-rollback,OpenAI
2025-05-04,5,gpt4o-sycophancy-rollback,OpenAI
2025-05-05,6,gpt4o-sycophancy-rollback,OpenAI
2025-05-06,7,gpt4o-sycophancy-rollback,OpenAI
2025-05-07,8,gpt4o-sycophancy-rollback,OpenAI
2025-05-08,9,gpt4o-sycophancy-rollback,OpenAI
2025-05-09,10,gpt4o-sycophancy-rollback,OpenAI
2025-05-10,11,gpt4o-sycophancy-rollback,OpenAI
2025-05-11,12,gpt4o-sycophancy-rollback,OpenAI
2025-05-12,13,gpt4o-sycophancy-rollback,OpenAI
2025-05-13,14,gpt4o-sycophancy-rollback,OpenAI
2025-05-14,0,grok-white-genocide,xAI
2025-05-15,1,grok-white-genocide,xAI
2025-05-16,2,grok-white-genocide,xAI
2025-05-17,3,grok-white-genocide,xAI
2025-05-18,4,grok-white-genocide,xAI
2025-05-19,5,grok-white-genocide,xAI
2025-05-20,6,grok-white-genocide,xAI
2025-05-21,7,grok-white-genocide,xAI
2025-05-22,8,grok-white-genocide,xAI
2025-05-23,9,grok-white-genocide,xAI
2025-05-24,10,grok-white-genocide,xAI
2025-05-25,11,grok-white-genocide,xAI
2025-05-26,12,grok-white-genocide,xAI
2025-05-27,13,grok-white-genocide,xAI
2025-05-28,14,grok-white-genocide,xAI
2025-05-29,15,grok-white-genocide,xAI
2025-05-30,16,grok-white-genocide,xAI
2025-05-31,17,grok-white-genocide,xAI
2025-06-01,18,grok-white-genocide,xAI
2025-06-02,19,grok-white-genocide,xAI
2025-06-03,20,grok-white-genocide,xAI
2025-06-04,21,grok-white-genocide,xAI
2025-06-05,22,grok-white-genocide,xAI
2025-06-06,23,grok-white-genocide,xAI
2025-06-07,24,grok-white-genocide,xAI
2025-06-08,25,grok-white-genocide,xAI
2025-06-09,26,grok-white-genocide,xAI
2025-06-10,27,grok-white-genocide,xAI
2025-06-11,28,grok-white-genocide,xAI
2025-06-12,0,meta-ai-discover-feed,Meta
2025-06-13,1,meta-ai-discover-feed,Meta
2025-06-14,2,meta-ai-discover-feed,Meta
2025-06-15,3,meta-ai-discover-feed,Meta
2025-06-16,4,meta-ai-discover-feed,Meta
2025-06-17,5,meta-ai-discover-feed,Meta
2025-06-18,6,meta-ai-discover-feed,Meta
2025-06-19,7,meta-ai-discover-feed,Meta
2025-06-20,8,meta-ai-discover-feed,Meta
2025-06-21,9,meta-ai-discover-feed,Meta
2025-06-22,10,meta-ai-discover-feed,Meta
2025-06-23,11,meta-ai-discover-feed,Meta
2025-06-24,12,meta-ai-discover-feed,Meta
2025-06-25,13,meta-ai-discover-feed,Meta
2025-06-26,14,meta-ai-discover-feed,Meta
2025-06-27,15,meta-ai-discover-feed,Meta
2025-06-28,16,meta-ai-discover-feed,Meta
2025-06-29,17,meta-ai-discover-feed,Meta
2025-06-30,18,meta-ai-discover-feed,Meta
2025-07-01,19,meta-ai-discover-feed,Meta
2025-07-02,20,meta-ai-discover-feed,Meta
2025-07-03,21,meta-ai-discover-feed,Meta
2025-07-04,22,meta-ai-discover-feed,Meta
2025-07-05,23,meta-ai-discover-feed,Meta
2025-07-06,24,meta-ai-discover-feed,Meta
2025-07-07,25,meta-ai-discover-feed,Meta
2025-07-08,0,grok-mechahitler,xAI
2025-07-09,1,grok-mechahitler,xAI
2025-07-10,2,grok-mechahitler,xAI
2025-07-11,3,grok-mechahitler,xAI
2025-07-12,4,grok-mechahitler,xAI
2025-07-13,5,grok-mechahitler,xAI
2025-07-14,6,grok-mechahitler,xAI
2025-07-15,7,grok-mechahitler,xAI
2025-07-16,8,grok-mechahitler,xAI
2025-07-17,9,grok-mechahitler,xAI
2025-07-18,10,grok-mechahitler,xAI
2025-07-19,11,grok-mechahitler,xAI
2025-07-20,12,grok-mechahitler,xAI
2025-07-21,13,grok-mechahitler,xAI
2025-07-22,14,grok-mechahitler,xAI
2025-07-23,15,grok-mechahitler,xAI
2025-07-24,16,grok-mechahitler,xAI
2025-07-25,17,grok-mechahitler,xAI
2025-07-26,18,grok-mechahitler,xAI
2025-07-27,19,grok-mechahitler,xAI
2025-07-28,20,grok-mechahitler,xAI
2025-07-29,21,grok-mechahitler,xAI
2025-07-30,22,grok-mechahitler,xAI
2025-07-31,0,chatgpt-shared-chats-indexed,OpenAI
2025-08-01,1,chatgpt-shared-chats-indexed,OpenAI
2025-08-02,2,chatgpt-shared-chats-indexed,OpenAI
2025-08-03,3,chatgpt-shared-chats-indexed,OpenAI
2025-08-04,4,chatgpt-shared-chats-indexed,OpenAI
2025-08-05,5,chatgpt-shared-chats-indexed,OpenAI
2025-08-06,6,chatgpt-shared-chats-indexed,OpenAI
2025-08-07,7,chatgpt-shared-chats-indexed,OpenAI
2025-08-08,8,chatgpt-shared-chats-indexed,OpenAI
2025-08-09,9,chatgpt-shared-chats-indexed,OpenAI
2025-08-10,10,chatgpt-shared-chats-indexed,OpenAI
2025-08-11,11,chatgpt-shared-chats-indexed,OpenAI
2025-08-12,12,chatgpt-shared-chats-indexed,OpenAI
2025-08-13,13,chatgpt-shared-chats-indexed,OpenAI
2025-08-14,0,meta-ai-child-guidelines,Meta
2025-08-15,1,meta-ai-child-guidelines,Meta
2025-08-16,2,meta-ai-child-guidelines,Meta
2025-08-17,3,meta-ai-child-guidelines,Meta
2025-08-18,4,meta-ai-child-guidelines,Meta
2025-08-19,5,meta-ai-child-guidelines,Meta
2025-08-20,0,grok-chats-indexed,xAI
2025-08-21,1,grok-chats-indexed,xAI
2025-08-22,2,grok-chats-indexed,xAI
2025-08-23,3,grok-chats-indexed,xAI
2025-08-24,4,grok-chats-indexed,xAI
2025-08-25,5,grok-chats-indexed,xAI
2025-08-26,6,grok-chats-indexed,xAI
2025-08-27,7,grok-chats-indexed,xAI
2025-08-28,8,grok-chats-indexed,xAI
2025-08-29,9,grok-chats-indexed,xAI
2025-08-30,10,grok-chats-indexed,xAI
2025-08-31,11,grok-chats-indexed,xAI
2025-09-01,12,grok-chats-indexed,xAI
2025-09-02,13,grok-chats-indexed,xAI
2025-09-03,14,grok-chats-indexed,xAI
2025-09-04,15,grok-chats-indexed,xAI
2025-09-05,16,grok-chats-indexed,xAI
2025-09-06,17,grok-chats-indexed,xAI
2025-09-07,18,grok-chats-indexed,xAI
2025-09-08,19,grok-chats-indexed,xAI
2025-09-09,20,grok-chats-indexed,xAI
2025-09-10,21,grok-chats-indexed,xAI
2025-09-11,22,grok-chats-indexed,xAI
2025-09-12,23,grok-chats-indexed,xAI
2025-09-13,24,grok-chats-indexed,xAI
2025-09-14,25,grok-chats-indexed,xAI
2025-09-15,26,grok-chats-indexed,xAI
2025-09-16,27,grok-chats-indexed,xAI
2025-09-17,28,grok-chats-indexed,xAI
2025-09-18,29,grok-chats-indexed,xAI
2025-09-19,30,grok-chats-indexed,xAI
2025-09-20,31,grok-chats-indexed,xAI
2025-09-21,32,grok-chats-indexed,xAI
2025-09-22,33,grok-chats-indexed,xAI
2025-09-23,34,grok-chats-indexed,xAI
2025-09-24,35,grok-chats-indexed,xAI
2025-09-25,36,grok-chats-indexed,xAI
2025-09-26,37,grok-chats-indexed,xAI
2025-09-27,38,grok-chats-indexed,xAI
2025-09-28,39,grok-chats-indexed,xAI
2025-09-29,40,grok-chats-indexed,xAI
2025-09-30,41,grok-chats-indexed,xAI
2025-10-01,42,grok-chats-indexed,xAI
2025-10-02,43,grok-chats-indexed,xAI
2025-10-03,44,grok-chats-indexed,xAI
2025-10-04,45,grok-chats-indexed,xAI
2025-10-05,46,grok-chats-indexed,xAI
2025-10-06,47,grok-chats-indexed,xAI
2025-10-07,48,grok-chats-indexed,xAI
2025-10-08,49,grok-chats-indexed,xAI
2025-10-09,50,grok-chats-indexed,xAI
2025-10-10,51,grok-chats-indexed,xAI
2025-10-11,52,grok-chats-indexed,xAI
2025-10-12,53,grok-chats-indexed,xAI
2025-10-13,54,grok-chats-indexed,xAI
2025-10-14,55,grok-chats-indexed,xAI
2025-10-15,56,grok-chats-indexed,xAI
2025-10-16,57,grok-chats-indexed,xAI
2025-10-17,58,grok-chats-indexed,xAI
2025-10-18,59,grok-chats-indexed,xAI
2025-10-19,60,grok-chats-indexed,xAI
2025-10-20,61,grok-chats-indexed,xAI
2025-10-21,62,grok-chats-indexed,xAI
2025-10-22,63,grok-chats-indexed,xAI
2025-10-23,64,grok-chats-indexed,xAI
2025-10-24,65,grok-chats-indexed,xAI
2025-10-25,66,grok-chats-indexed,xAI
2025-10-26,67,grok-chats-indexed,xAI
2025-10-27,68,grok-chats-indexed,xAI
2025-10-28,69,grok-chats-indexed,xAI
2025-10-29,70,grok-chats-indexed,xAI
2025-10-30,71,grok-chats-indexed,xAI
2025-10-31,72,grok-chats-indexed,xAI
2025-11-01,73,grok-chats-indexed,xAI
2025-11-02,74,grok-chats-indexed,xAI
2025-11-03,75,grok-chats-indexed,xAI
2025-11-04,76,grok-chats-indexed,xAI
2025-11-05,77,grok-chats-indexed,xAI
2025-11-06,78,grok-chats-indexed,xAI
2025-11-07,79,grok-chats-indexed,xAI
2025-11-08,80,grok-chats-indexed,xAI
2025-11-09,81,grok-chats-indexed,xAI
2025-11-10,82,grok-chats-indexed,xAI
2025-11-11,83,grok-chats-indexed,xAI
2025-11-12,84,grok-chats-indexed,xAI
2025-11-13,0,anthropic-claude-espionage,Anthropic
2025-11-14,1,anthropic-claude-espionage,Anthropic
2025-11-15,2,anthropic-claude-espionage,Anthropic
2025-11-16,3,anthropic-claude-espionage,Anthropic
2025-11-17,4,anthropic-claude-espionage,Anthropic
2025-11-18,5,anthropic-claude-espionage,Anthropic
2025-11-19,6,anthropic-claude-espionage,Anthropic
2025-11-20,7,anthropic-claude-espionage,Anthropic
2025-11-21,8,anthropic-claude-espionage,Anthropic
2025-11-22,9,anthropic-claude-espionage,Anthropic
2025-11-23,10,anthropic-claude-espionage,Anthropic
2025-11-24,11,anthropic-claude-espionage,Anthropic
2025-11-25,12,anthropic-claude-espionage,Anthropic
2025-11-26,13,anthropic-claude-espionage,Anthropic
2025-11-27,14,anthropic-claude-espionage,Anthropic
2025-11-28,15,anthropic-claude-espionage,Anthropic
2025-11-29,16,anthropic-claude-espionage,Anthropic
2025-11-30,17,anthropic-claude-espionage,Anthropic
2025-12-01,18,anthropic-claude-espionage,Anthropic
2025-12-02,19,anthropic-claude-espionage,Anthropic
2025-12-03,20,anthropic-claude-espionage,Anthropic
2025-12-04,21,anthropic-claude-espionage,Anthropic
2025-12-05,22,anthropic-claude-espionage,Anthropic
2025-12-06,23,anthropic-claude-espionage,Anthropic
2025-12-07,24,anthropic-claude-espionage,Anthropic
2025-12-08,25,anthropic-claude-espionage,Anthropic
2025-12-09,26,anthropic-claude-espionage,Anthropic
2025-12-10,27,anthropic-claude-espionage,Anthropic
2025-12-11,28,anthropic-claude-espionage,Anthropic
2025-12-12,29,anthropic-claude-espionage,Anthropic
2025-12-13,30,anthropic-claude-espionage,Anthropic
2025-12-14,31,anthropic-claude-espionage,Anthropic
2025-12-15,32,anthropic-claude-espionage,Anthropic
2025-12-16,33,anthropic-claude-espionage,Anthropic
2025-12-17,34,anthropic-claude-espionage,Anthropic
2025-12-18,35,anthropic-claude-espionage,Anthropic
2025-12-19,36,anthropic-claude-espionage,Anthropic
2025-12-20,37,anthropic-claude-espionage,Anthropic
2025-12-21,38,anthropic-claude-espionage,Anthropic
2025-12-22,39,anthropic-claude-espionage,Anthropic
2025-12-23,40,anthropic-claude-espionage,Anthropic
2025-12-24,41,anthropic-claude-espionage,Anthropic
2025-12-25,42,anthropic-claude-espionage,Anthropic
2025-12-26,43,anthropic-claude-espionage,Anthropic
2025-12-27,44,anthropic-claude-espionage,Anthropic
2025-12-28,45,anthropic-claude-espionage,Anthropic
2025-12-29,46,anthropic-claude-espionage,Anthropic
2025-12-30,47,anthropic-claude-espionage,Anthropic
2025-12-31,48,anthropic-claude-espionage,Anthropic
2026-01-01,49,anthropic-claude-espionage,Anthropic
2026-01-02,0,grok-undressing-images,xAI
2026-01-03,1,grok-undressing-images,xAI
2026-01-04,2,grok-undressing-images,xAI
2026-01-05,3,grok-undressing-images,xAI
2026-01-06,4,grok-undressing-images,xAI
2026-01-07,5,grok-undressing-images,xAI
2026-01-08,6,grok-undressing-images,xAI
